198201,      -0.063742,      -0.135425,       0.013952,     142.803925,       0.040085,       0.040508,       0.002078,       0.000000,       0.002751,       0.003283,       0.035437,       0.002859,       0.001446,       0.309219,       0.180893,      -0.000004,       0.000000,       0.000000,      59.136089,       3.067472,      -0.121473,       0.006034,       0.044330,       0.000000,       0.000000,    1997.000000,       0.081339,      -0.004620
198202,      -0.015457,       0.003542,       0.030924,     142.802765,       0.233303,       0.089500,       0.004795,       0.000000,       0.019721,       0.004261,       0.035699,       0.003720,       0.137263,       0.310669,       0.133551,      -0.000004,       0.000000,       0.000000,      51.974831,       3.195115,       0.034466,       0.023982,       0.063401,       0.000000,       0.000000,    1997.000000,       0.059117,      -0.013180
198203,       0.022789,       0.034530,      -0.024992,     142.801926,       0.522854,       0.371808,       0.018863,       0.000000,       0.088220,       0.002948,       0.031883,       0.002425,       0.105820,       0.294538,       0.108783,      -0.000004,       0.000000,       0.000000,      52.006413,       3.359264,       0.009538,       0.091168,       0.125476,       0.000000,       0.000000,    1997.000000,       0.059025,      -0.042995
198204,       0.037844,      -0.229138,       0.010598,     142.803162,       0.644193,       0.688141,       0.028456,       0.000000,       0.121733,       0.002737,       0.022683,       0.000998,      -0.157636,       0.324980,       0.107594,      -0.000004,       0.000000,       0.000000,      57.090626,       2.795595,      -0.218540,       0.124470,       0.148151,       0.000000,       0.000000,    1997.000000,       0.034486,      -0.008044
198205,       0.068327,      -0.200582,      -0.154974,     142.809769,       1.010272,       1.176225,       0.045739,       0.000000,       0.187637,       0.000642,       0.014757,       0.000383,      -0.324986,       0.283047,       0.096999,      -0.000004,       0.000014,       0.000000,      67.691986,       2.655387,      -0.355556,       0.188279,       0.203418,       0.000000,       0.000000,    1997.000000,       0.014789,      -0.028603
198206,       0.016250,      -0.554414,       0.020096,     142.813614,       1.328634,       1.687400,       0.054928,       0.000000,       0.164460,       0.002848,       0.011525,       0.000412,      -0.518466,       0.304129,       0.120704,      -0.000004,       0.000001,       0.000000,      73.666824,       1.939892,      -0.534317,       0.167309,       0.179246,       0.000000,       0.000000,    1997.000000,       0.001066,      -0.004760
198207,       0.417783,       0.362724,      -0.074266,     142.815674,       2.722664,       1.772999,       0.064263,       0.000000,       0.642277,       0.002936,       0.010299,       0.000599,       0.308743,       0.402493,       0.180397,      -0.000004,       0.000110,       0.000000,      95.906113,       2.417158,       0.288457,       0.645213,       0.656111,       0.000000,       0.000000,    1997.000000,       0.006452,      -0.001357
198208,      -0.239794,       0.636072,       0.054485,     142.819977,       2.886658,       1.662314,       0.069289,       0.000000,       0.493515,       0.000965,       0.010528,      -0.000103,       0.734813,       0.293781,       0.788633,      -0.000004,       0.000024,       0.000000,     130.509995,       2.690488,       0.690556,       0.494480,       0.504906,       0.000000,       0.000000,    1997.000000,       0.032868,      -0.003985
198209,       0.015096,       0.309474,       0.357664,     142.798141,       2.210837,       1.119073,       0.046056,       0.000000,       0.296434,       0.015539,       0.015321,      -0.006952,       0.783419,       0.480806,       0.385887,      -0.000004,       0.000000,       0.000000,     112.733833,       2.705692,       0.667140,       0.311972,       0.320341,       0.000000,       0.000000,    1997.000000,       0.092372,       0.011911
198210,      -0.104624,      -0.261385,       0.106012,     142.783997,       0.703782,       0.627353,       0.024021,       0.000000,       0.078988,       0.005101,       0.019265,       0.000639,       0.015340,       0.552833,       0.244330,      -0.000004,       0.000000,       0.000000,     101.459511,       2.300224,      -0.155373,       0.084089,       0.103993,       0.000000,       0.000000,    1997.000000,       0.145709,      -0.017899
198211,      -0.102953,      -0.135603,       0.066381,     142.778610,       0.343479,       0.199946,       0.008137,       0.000000,       0.021472,       0.002744,       0.023764,       0.003896,       0.098934,       0.426166,       0.181479,      -0.000004,       0.000000,       0.000000,      84.718002,       2.484393,      -0.069221,       0.024216,       0.051876,       0.000000,       0.000000,    1997.000000,       0.137751,       0.023127
